geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,rn
3729,-23.5027831013042,-46.5035222668648,sao paulo,SP,1
3730,-23.5122771268394,-46.5448983003058,são paulo,SP,1
3731,-23.5110028148768,-46.5359702586705,sao paulo,SP,1
3732,-23.5078697149576,-46.5326351297536,sao paulo,SP,1
3733,-23.5090498148768,-46.5306107586704,sao paulo,SP,1
3912,-23.5837265234578,-46.5214100394137,sao paulo,SP,1
3916,-23.5904238671438,-46.5061084922485,são paulo,SP,1
3917,-23.5852733294477,-46.5223906203185,sao paulo,SP,1
3918,-23.5958095531479,-46.5179059072942,sao paulo,SP,1
3919,-23.5936470802123,-46.5239319826591,sao paulo,SP,1
3920,-23.5946480605055,-46.5197343841249,são paulo,SP,1
3921,-23.5907036297536,-46.5160607658838,sao paulo,SP,1
3922,-23.5976493666397,-46.5159015216401,sao paulo,SP,1
3923,-23.59564719678,-46.5127129335219,sao paulo,SP,1
3924,-23.6011251895666,-46.5098578534538,sao paulo,SP,1
3925,-23.6018254673374,-46.5048159373449,sao paulo,SP,1
3926,-23.5984077135726,-46.5020400277569,sao paulo,SP,1
3927,-23.6023003236194,-46.5011707368861,sao paulo,SP,1
3928,-23.6097674110451,-46.4995000947833,sao paulo,SP,1
3929,-23.6062234329736,-46.4894402113509,sao paulo,SP,1
3930,-23.5784026311386,-46.5016205692481,sao paulo,SP,1
3931,-23.583447,-46.4936955771539,sao paulo,SP,1
3932,-23.5844393359523,-46.5032278754992,sao paulo,SP,1
3933,-23.5844096230885,-46.4953973474811,sao paulo,SP,1
3934,-23.5903739384163,-46.49963974565,são paulo,SP,1
3935,-23.5879854518437,-46.5014188920307,sao paulo,SP,1
3936,-23.5903582034451,-46.4957341769289,sao paulo,SP,1
3937,-23.5842154998558,-46.4974331966357,sao paulo,SP,1
3938,-23.5940815634197,-46.5043995575913,sao paulo,SP,1
4002,-23.5702503588781,-46.6470622204975,sao paulo,SP,1
4003,-23.5731701523746,-46.6471273302845,sao paulo,SP,1
4004,-23.5754211030311,-46.6498006709648,sao paulo,SP,1
4005,-23.5746216669456,-46.6455322456287,sao paulo,SP,1
4006,-23.5776428695539,-46.6494496815165,sao paulo,SP,1
4007,-23.578705121011,-46.6510521382077,sao paulo,SP,1
3284,-23.5883321981649,-46.5366831391887,sao paulo,SP,1
3286,-23.5929964818224,-46.5367598433262,sao paulo,SP,1
3287,-23.592655037192,-46.5305449664147,sao paulo,SP,1
3335,-23.5528153688614,-46.5701151268394,são paulo,SP,1
3336,-23.5537293871833,-46.5664427915633,sao paulo,SP,1
3337,-23.5543644687806,-46.5634197027526,sao paulo,SP,1
3338,-23.5606457795247,-46.5617861598401,sao paulo,SP,1
3340,-23.570462478035,-46.5513833171933,são paulo,SP,1
3342,-23.5588303498928,-46.5694094599711,sao paulo,SP,1
3343,-23.5569498165588,-46.5761524287952,são paulo,SP,1
3344,-23.5589015903399,-46.5731555759132,sao paulo,SP,1
3345,-23.5754594948641,-46.5527044278377,sao paulo,SP,1
3346,-23.559596486814,-46.572248655433,sao paulo,SP,1
3347,-23.5631906819452,-46.5636210795137,sao paulo,SP,1
3348,-23.5650535488281,-46.5609875363704,são paulo,SP,1
3349,-23.5679742055451,-46.5613182511017,sao paulo,SP,1
3350,-23.5709793578896,-46.5676813661586,sao paulo,SP,1
3351,-23.5725885786831,-46.566641147383,sao paulo,SP,1
3355,-23.5605180774935,-46.553593645039,sao paulo,SP,1
3532,-23.541951195395,-46.5139482069075,sao paulo,SP,1
3533,-23.5439709153442,-46.5185774125743,sao paulo,SP,1
3534,-23.5471777230077,-46.506214660973,sao paulo,SP,1
3535,-23.543187171793,-46.5097342322985,sao paulo,SP,1
3540,-23.5393953841249,-46.4963390831265,sao paulo,SP,1
3541,-23.5376418301402,-46.5156887324427,sao paulo,SP,1
3542,-23.5309108281382,-46.5154499786782,sao paulo,SP,1
3543,-23.5349001093543,-46.5127924715506,sao paulo,SP,1
3544,-23.5289930394137,-46.5098832717122,sao paulo,SP,1
3545,-23.5318922864274,-46.5143732658838,são paulo,SP,1
3546,-23.5342903935599,-46.5098729095159,sao paulo,SP,1
3547,-23.5377157785215,-46.5118245997749,sao paulo,SP,1
3548,-23.5408106575105,-46.512209001385,sao paulo,SP,1
3550,-23.5306117610364,-46.50830050277,são paulo,SP,1
3551,-23.5329735745282,-46.5042058796815,sao paulo,SP,1
3552,-23.5356282295285,-46.5053535940908,sao paulo,SP,1
3553,-23.5346640976975,-46.5084883760748,sao paulo,SP,1
3554,-23.5374122411853,-46.5023188914825,são paulo,SP,1
3555,-23.5358393155693,-46.4993010210918,sao paulo,SP,1
3556,-23.5422225781349,-46.499148670004,sao paulo,SP,1
3557,-23.542344,-46.5029420867332,sao paulo,SP,1
3558,-23.5435008609556,-46.5033953927232,sao paulo,SP,1
3559,-23.5462371654164,-46.5020322485429,sao paulo,SP,1
3560,-23.5491885473195,-46.4992748381903,sao paulo,SP,1
3561,-23.5485221174043,-46.4957355802123,são paulo,SP,1
3562,-23.5448121895666,-46.4996159789082,sao paulo,SP,1
3563,-23.5417882317503,-46.4958091049109,são paulo,SP,1
3564,-23.5364843927232,-46.4958664052167,são paulo,SP,1
4085,-23.6144173097409,-46.657352498615,sao paulo,SP,1
4086,-23.6094404990191,-46.6586646118644,sao paulo,SP,1
4087,-23.6118226902591,-46.6623405524554,sao paulo,SP,1
4088,-23.6049705154077,-46.6603598664955,sao paulo,SP,1
4089,-23.6091067851866,-46.6627806834498,sao paulo,SP,1
4090,-23.6121365481563,-46.6641308664955,sao paulo,SP,1
4094,-23.58849,-46.6527599999999,sao paulo,SP,1
4097,-23.581228674967,-46.6583981920481,sao paulo,SP,1
4101,-23.5930086009778,-46.630030948518,sao paulo,SP,1
4102,-23.5927236319753,-46.6315844403312,sao paulo,SP,1
4103,-23.5760381246177,-46.6367737996134,sao paulo,SP,1
4104,-23.5767893361128,-46.6378540459345,sao paulo,SP,1
4105,-23.5793793871833,-46.638095621011,sao paulo,SP,1
4106,-23.5828131129609,-46.6361652521496,sao paulo,SP,1
4107,-23.5800387449362,-46.6356181640314,sao paulo,SP,1
4108,-23.5793232833142,-46.628632668558,sao paulo,SP,1
4109,-23.5752543610502,-46.6323139083399,sao paulo,SP,1
4110,-23.584444281984,-46.6303440539846,sao paulo,SP,1
4111,-23.5873576938658,-46.6324417142651,sao paulo,SP,1
4112,-23.5843403782965,-46.6283402658838,sao paulo,SP,1
4113,-23.5844654779272,-46.6251607769923,sao paulo,SP,1
4114,-23.5863494526805,-46.622862,são paulo,SP,1
4115,-23.5905631501529,-46.621875038577,sao paulo,SP,1
4116,-23.592529550378,-46.6255522245369,sao paulo,SP,1
4117,-23.5882556898578,-46.626247806723,sao paulo,SP,1
4118,-23.5942551829015,-46.6290579394945,sao paulo,SP,1
4119,-23.5926770605055,-46.6351818424895,sao paulo,SP,1
4120,-23.5947962200935,-46.6315658541462,são paulo,SP,1
4121,-23.6016058697748,-46.621329475315,sao paulo,SP,1
4122,-23.6038899184027,-46.6210407105142,sao paulo,SP,1
4123,-23.6022949597496,-46.626062999019,são paulo,SP,1
4124,-23.5985033083559,-46.6213061894224,são paulo,SP,1
4125,-23.6014992084367,-46.6190790817416,são paulo,SP,1
4126,-23.5981314482371,-46.6305835592648,sao paulo,SP,1
4127,-23.6015445220728,-46.6358846960875,sao paulo,SP,1
4128,-23.5979578498471,-46.6334806748514,sao paulo,SP,1
4129,-23.6037713155693,-46.6227594955566,são paulo,SP,1
4130,-23.6060569489296,-46.6209295042992,sao paulo,SP,1
4131,-23.603150514571,-46.6166988959259,sao paulo,SP,1
4132,-23.6135049775232,-46.617456509031,sao paulo,SP,1
4133,-23.6306712345283,-46.6177928556749,sao paulo,SP,1
4134,-23.6055457874649,-46.6257292936671,são paulo,SP,1
4135,-23.6104624100812,-46.630408787887,são paulo,SP,1
4136,-23.6088426217035,-46.6248337076,são paulo,SP,1
4137,-23.6120817310578,-46.6231802586705,sao paulo,SP,1
4138,-23.6069817845658,-46.6368846949806,são paulo,SP,1
4139,-23.6060364132668,-46.631393460038,são paulo,SP,1
4140,-23.6002457776848,-46.6294929826591,sao paulo,SP,1
3424,-23.5492442026083,-46.5401179694731,sao paulo,SP,1
3425,-23.5517157135726,-46.5451270305269,são paulo,SP,1
3426,-23.5535563755265,-46.5343714432454,sao paulo,SP,1
3427,-23.5558972667205,-46.5384268914825,são paulo,SP,1
3428,-23.5541365464828,-46.5381867681055,sao paulo,SP,1
3429,-23.5545574293669,-46.5327753373536,sao paulo,SP,1
3430,-23.5465294920941,-46.5448753338911,sao paulo,SP,1
3431,-23.5480667108027,-46.5440546050551,sao paulo,SP,1
3432,-23.5582093133476,-46.5375003476254,sao paulo,SP,1
3433,-23.5576177646431,-46.5342344794564,sao paulo,SP,1
3434,-23.5589587121876,-46.5314356779098,sao paulo,SP,1
3435,-23.5630522878124,-46.5311293220902,sao paulo,SP,1
3436,-23.5543857377229,-46.5279866827573,são paulo,SP,1
3437,-23.5566384934791,-46.527377097005,sao paulo,SP,1
3438,-23.5594021640314,-46.5284949780715,sao paulo,SP,1
3440,-23.5416846427953,-46.5423203819032,sao paulo,SP,1
3441,-23.5478444141035,-46.5341830670264,sao paulo,SP,1
3442,-23.5458372053783,-46.5361406719372,são paulo,SP,1
3443,-23.5439277274511,-46.5321658570604,são paulo,SP,1
3444,-23.5473293819032,-46.5313568315252,sao paulo,SP,1
3445,-23.5481014751573,-46.5285014686364,sao paulo,SP,1
3446,-23.5486802674878,-46.5296742772906,sao paulo,SP,1
3447,-23.553978889571,-46.5264031111964,sao paulo,SP,1
3645,-23.5248258615038,-46.5320325756247,sao paulo,SP,1
3646,-23.5253472012234,-46.5300372835132,sao paulo,SP,1
3647,-23.531253284174,-46.5274486743456,sao paulo,SP,1
3648,-23.5240878701308,-46.5253570685556,sao paulo,SP,1
3649,-23.5297313433262,-46.5256408148768,sao paulo,SP,1
3650,-23.5267561634728,-46.5227072054482,sao paulo,SP,1
3651,-23.5247246813281,-46.5195958537963,sao paulo,SP,1
3652,-23.5130438538847,-46.5042629433232,sao paulo,SP,1
3653,-23.5169570116568,-46.5093626749957,sao paulo,SP,1
3654,-23.522476756593,-46.5168468928674,sao paulo,SP,1
3655,-23.5235922536788,-46.512794268798,sao paulo,SP,1
3656,-23.5265852828207,-46.5095719329736,sao paulo,SP,1
3657,-23.5263696597322,-46.5080793533095,são paulo,SP,1
3658,-23.5241551461252,-46.5083009936143,sao paulo,SP,1
3659,-23.5204304684166,-46.51329085584,sao paulo,SP,1
3660,-23.5237438601189,-46.505746488199,são paulo,SP,1
3661,-23.5285102878124,-46.4949302638063,sao paulo,SP,1
3662,-23.5218571398811,-46.501806011801,sao paulo,SP,1
3663,-23.5265172747706,-46.5011251028334,sao paulo,SP,1
3664,-23.5260117762998,-46.4980684299152,são paulo,SP,1
3665,-23.5275881909516,-46.4978680772982,sao paulo,SP,1
3666,-23.5284080815973,-46.4957184024467,sao paulo,SP,1
3667,-23.5278022003866,-46.490721669023,sao paulo,SP,1
3668,-23.5305251143459,-46.4909236604247,são paulo,SP,1
3669,-23.5305920954758,-46.4917112972474,sao paulo,SP,1
3670,-23.5185271923366,-46.506897256593,sao paulo,SP,1
3671,-23.5191234127185,-46.5030392854464,sao paulo,SP,1
3672,-23.5178525765743,-46.5023974619384,sao paulo,SP,1
3734,-23.5066741187893,-46.5288438569162,sao paulo,SP,1
3735,-23.5088205401062,-46.5213938834324,sao paulo,SP,1
3736,-23.5080664836181,-46.5159423302186,são paulo,SP,1
3737,-23.5094094796007,-46.5128833097409,sao paulo,SP,1
3738,-23.508690317791,-46.5072701493162,são paulo,SP,1
3739,-23.514136889809,-46.5471481640314,sao paulo,SP,1
3755,-23.5091688892608,-46.4990785875699,sao paulo,SP,1
3756,-23.5044956158751,-46.5026903752381,sao paulo,SP,1
3757,-23.5102384324254,-46.5004520414912,sao paulo,SP,1
3758,-23.5033880917001,-46.4955131033557,sao paulo,SP,1
3759,-23.5051430605055,-46.4924807288361,sao paulo,SP,1
3801,-23.5006959708581,-46.4884540356628,sao paulo,SP,1
3802,-23.5010186611172,-46.4876739590571,sao paulo,SP,1
3803,-23.4944000363553,-46.4875150073576,sao paulo,SP,1
3804,-23.4964440627272,-46.4809326026891,são paulo,SP,1
3805,-23.5035287493796,-46.4801477170351,sao paulo,SP,1
3806,-23.5033145306711,-46.4756516657048,sao paulo,SP,1
4202,-23.5782346383519,-46.6041930401062,sao paulo,SP,1
4203,-23.5947060780692,-46.606691811268,sao paulo,SP,1
4204,-23.5830494699979,-46.6066985581845,são paulo,SP,1
4205,-23.5848035692481,-46.6055111421028,sao paulo,SP,1
4206,-23.5945192944775,-46.6034807668648,sao paulo,SP,1
4207,-23.5850017893416,-46.6031032292401,sao paulo,SP,1
4208,-23.5846145692481,-46.6019321493162,são paulo,SP,1
4209,-23.5973849825149,-46.5994732003866,sao paulo,SP,1
4210,-23.5844525800681,-46.6050167915633,são paulo,SP,1
4211,-23.5963408986958,-46.6074721676381,sao paulo,SP,1
4212,-23.5893086200301,-46.6043133980033,sao paulo,SP,1
4213,-23.5915835872815,-46.602995453373,sao paulo,SP,1
4214,-23.59415440161,-46.605471485429,sao paulo,SP,1
4215,-23.5957342773975,-46.598395079003,sao paulo,SP,1
4216,-23.5971485944948,-46.6036567332794,sao paulo,SP,1
4217,-23.6003528695585,-46.5947632322343,sao paulo,SP,1
4218,-23.6004785373507,-46.6040031069825,sao paulo,SP,1
4220,-23.594873961423,-46.5894652785215,sao paulo,SP,1
4221,-23.5968137602109,-46.5959993654929,sao paulo,SP,1
4222,-23.6032688767673,-46.5851678577529,são paulo,SP,1
4223,-23.5944324585088,-46.5941861976167,sao paulo,SP,1
4224,-23.5962914893883,-46.5953751152242,são paulo,SP,1
4225,-23.6025251981649,-46.5891643863466,sao paulo,SP,1
4229,-23.6062965750765,-46.5929834927866,sao paulo,SP,1
4230,-23.6039528774544,-46.596846341503,sao paulo,SP,1
4231,-23.6061766370723,-46.5951740710264,sao paulo,SP,1
4232,-23.6182846332439,-46.5926820626436,sao paulo,SP,1
3260,-23.6041310492365,-46.5194305224243,sao paulo,SP,1
3261,-23.5849404127185,-46.5516727857349,sao paulo,SP,1
3262,-23.587754720786,-46.5487312317503,sao paulo,SP,1
3263,-23.589547522621,-46.5482433512321,sao paulo,SP,1
3264,-23.5920906669456,-46.5457888133476,sao paulo,SP,1
3265,-23.5964544307519,-46.5418863753823,são paulo,SP,1
3381,-23.5800219394945,-46.5360278258411,sao paulo,SP,1
3382,-23.5786392500721,-46.5294044547579,sao paulo,SP,1
3383,-23.583057925616,-46.5307080190143,sao paulo,SP,1
3384,-23.5786845582988,-46.5221649261128,sao paulo,SP,1
3385,-23.5822371340528,-46.5244460203993,sao paulo,SP,1
3386,-23.5852263388828,-46.5329847361936,sao paulo,SP,1
3387,-23.5864495109643,-46.5301214475446,sao paulo,SP,1
3388,-23.5890830430204,-46.5315913179352,sao paulo,SP,1
3389,-23.5873947662333,-46.5266910731601,sao paulo,SP,1
3390,-23.5923064890357,-46.5253601647239,sao paulo,SP,1
3401,-23.5511033469329,-46.5542837134284,sao paulo,SP,1
3402,-23.5488151097831,-46.5370220029879,sao paulo,SP,1
3403,-23.5488708849647,-46.5368889389169,são paulo,SP,1
3404,-23.5388020335853,-46.5549568585896,são paulo,SP,1
3405,-23.5381774164976,-46.5495052997862,sao paulo,SP,1
3406,-23.5408110503494,-46.5452544006012,sao paulo,SP,1
3407,-23.5422127507646,-46.5520223078077,sao paulo,SP,1
3408,-23.5455338492857,-46.5530197078914,sao paulo,SP,1
3409,-23.5460836203185,-46.5512121623579,sao paulo,SP,1
3410,-23.5462711013042,-46.5491595380287,sao paulo,SP,1
3411,-23.5472470305269,-46.5483926421028,sao paulo,SP,1
3412,-23.5551511254544,-46.5528884351953,sao paulo,SP,1
3413,-23.5550056588955,-46.5487900727105,sao paulo,SP,1
3581,-23.556794961423,-46.4992323419412,sao paulo,SP,1
3582,-23.5578185318262,-46.4950169157949,são paulo,SP,1
3583,-23.5575281460836,-46.4947630362178,sao paulo,SP,1
3584,-23.5585873441629,-46.4909985421836,sao paulo,SP,1
3585,-23.5698456862489,-46.4912058704187,sao paulo,SP,1
3586,-23.5557327853762,-46.4903859151038,sao paulo,SP,1
3587,-23.5543691529229,-46.4900806573663,sao paulo,SP,1
3588,-23.5587153631553,-46.484445498474,sao paulo,SP,1
3589,-23.5528922303653,-46.4895503587339,sao paulo,SP,1
3590,-23.5451870152634,-46.4841640531479,sao paulo,SP,1
3591,-23.5532463213977,-46.4837552077442,sao paulo,SP,1
3601,-23.5145585367947,-46.5210894733524,sao paulo,SP,1
3602,-23.5274845498966,-46.552461521093,sao paulo,SP,1
3603,-23.5237327651913,-46.5497367907265,sao paulo,SP,1
3604,-23.5206272514571,-46.5477513892607,são paulo,SP,1
3605,-23.5188109700214,-46.5498555771539,sao paulo,SP,1
3606,-23.5207642631139,-46.5466312610364,sao paulo,SP,1
3607,-23.5184815531479,-46.5457211559813,sao paulo,SP,1
3608,-23.515615110191,-46.5435859453229,sao paulo,SP,1
3609,-23.5153237536566,-46.541259619064,sao paulo,SP,1
3610,-23.5166862551256,-46.5416754357239,sao paulo,SP,1
3611,-23.5199920860407,-46.5367822384153,sao paulo,SP,1
3612,-23.5160237252294,-46.5358039263085,sao paulo,SP,1
3613,-23.5172911851232,-46.5341537668648,sao paulo,SP,1
4296,-23.621852242022,-46.6036482835132,sao paulo,SP,1
4297,-23.6282181340528,-46.6016276991459,sao paulo,SP,1
4298,-23.6284949695773,-46.6017265979718,sao paulo,SP,1
4301,-23.6199449963933,-46.6379925401062,sao paulo,SP,1
4302,-23.6227855289977,-46.6375619074384,sao paulo,SP,1
4303,-23.6259610829823,-46.6367172536788,sao paulo,SP,1
4304,-23.6268493672829,-46.6399519049193,sao paulo,SP,1
4305,-23.6289595289977,-46.6329422828207,sao paulo,SP,1
4306,-23.62979298641,-46.6401663856541,sao paulo,SP,1
4307,-23.6294182872641,-46.6439550560621,sao paulo,SP,1
4308,-23.6512282769299,-46.639731778343,sao paulo,SP,1
4309,-23.6456013133878,-46.6408624503513,sao paulo,SP,1
4310,-23.6343156927406,-46.6410002638064,sao paulo,SP,1
4311,-23.6311329919499,-46.6388702864274,sao paulo,SP,1
4312,-23.6319434526805,-46.6285621588955,sao paulo,SP,1
4313,-23.6370543105776,-46.632915597005,sao paulo,SP,1
4314,-23.636268,-46.634324039962,sao paulo,SP,1
4315,-23.6370870319119,-46.6292975815973,são paulo,SP,1
4316,-23.6378954074384,-46.6350733498471,sao paulo,SP,1
4317,-23.64350238525,-46.6345244393502,sao paulo,SP,1
4318,-23.6444327991596,-46.6371541209141,sao paulo,SP,1
4319,-23.6474708201569,-46.636862437417,são paulo,SP,1
4320,-23.6501588459519,-46.6371558542905,são paulo,SP,1
4321,-23.6457407776848,-46.6430950474638,são paulo,SP,1
4323,-23.6539205831265,-46.6383645313636,sao paulo,SP,1
4324,-23.6536527521496,-46.63635748918,sao paulo,SP,1
4325,-23.6544542824909,-46.63669180716,são paulo,SP,1
4326,-23.6598570313636,-46.6345474782157,sao paulo,SP,1
4327,-23.6606444481928,-46.6327787528782,sao paulo,SP,1
4328,-23.6629873344394,-46.6366357404928,sao paulo,SP,1
4330,-23.6576392178718,-46.6472991257429,sao paulo,SP,1
4331,-23.6590497973916,-46.6508966384962,sao paulo,SP,1
4332,-23.6567484322652,-46.6481705190276,sao paulo,SP,1
4333,-23.6600850060573,-46.6442111332997,sao paulo,SP,1
4334,-23.5490591474352,-46.6360512620833,sao paulo,SP,1
4335,-23.662364804605,-46.6399682396561,sao paulo,SP,1
4336,-23.6627058351288,-46.6429184756854,sao paulo,SP,1
4337,-23.6661902237002,-46.6499450373362,são paulo,SP,1
4338,-23.6699660430204,-46.6438355203993,sao paulo,SP,1
4339,-23.6686979336661,-46.6367759737723,sao paulo,SP,1
4340,-23.6689606414104,-46.6384311618097,sao paulo,SP,1
4342,-23.6374755352011,-46.6524308478652,sao paulo,SP,1
3817,-23.4918163344394,-46.4950161566738,sao paulo,SP,1
3818,-23.4968157346644,-46.4929528627446,são paulo,SP,1
3819,-23.500585650049,-46.4988130653219,sao paulo,SP,1
3820,-23.495852169023,-46.5013744263085,sao paulo,SP,1
3939,-23.5982128148768,-46.5014292536788,sao paulo,SP,1
3940,-23.5944031537596,-46.5020127865716,sao paulo,SP,1
3941,-23.5967984110451,-46.4992761792948,sao paulo,SP,1
3942,-23.5919676530671,-46.495548256593,sao paulo,SP,1
3943,-23.5972173877316,-46.4970218834324,são paulo,SP,1
3944,-23.5990269852848,-46.4939300692481,sao paulo,SP,1
3945,-23.6006188009983,-46.4883851056033,sao paulo,SP,1
3946,-23.5991866902591,-46.4882890649489,são paulo,SP,1
3947,-23.5900051604247,-46.4928750843673,são paulo,SP,1
3948,-23.5894896880374,-46.4922644249235,sao paulo,SP,1
3949,-23.6042311218477,-46.4812055198511,sao paulo,SP,1
3950,-23.5944164357925,-46.4799341567495,sao paulo,SP,1
3951,-23.5872785588858,-46.4880073242768,sao paulo,SP,1
3952,-23.5892062142651,-46.4856488746898,sao paulo,SP,1
3953,-23.5930665858965,-46.4802055670264,sao paulo,SP,1
3958,-23.5935093877315,-46.486716328611,sao paulo,SP,1
3959,-23.5959636530671,-46.4849266851232,sao paulo,SP,1
3960,-23.5967405553696,-46.4804108906457,sao paulo,SP,1
3961,-23.6021896846063,-46.4847306232668,sao paulo,SP,1
3962,-23.6080349480928,-46.4820985845115,sao paulo,SP,1
3963,-23.6098904454671,-46.4786080721623,sao paulo,SP,1
3964,-23.6005935401062,-46.4738858016908,sao paulo,SP,1
3965,-23.6016414724228,-46.476966248065,são paulo,SP,1
3966,-23.5959395518222,-46.4785136165272,sao paulo,SP,1
3967,-23.606372514571,-46.4766476544521,sao paulo,SP,1
3968,-23.6059291151826,-46.4741774526805,sao paulo,SP,1
3969,-23.6080229825149,-46.4898766326678,sao paulo,SP,1
